C:\Users\Liam\Desktop\customer_churn
customer_id,churn_probability,churn_prediction
5149-QYTTU,0.7505653337048470,1
2070-XYMFH,0.7184918495989120,1
2085-BOJKI,0.5647976392012770,1
0817-HSUSE,0.05927632772507540,0
5442-PPTJY,0.6553730624091360,1
1927-QEWMY,0.15649837247537500,0
1663-MHLHE,0.09525007099565620,0
5663-QBGIS,0.012976650972223000,0
4450-MDZFX,0.5367454241262420,1
6701-DHKWQ,0.009525670831713280,0
7554-AKDQF,0.04140667733098940,0
3536-IQCTX,0.18081613778951100,0
4911-BANWH,0.4285761906179890,0
8496-EJAUI,0.29916568299851100,0
0794-YVSGE,0.17028395955489300,0
5423-BHIXO,0.10699644459581700,0
6908-VVYHM,0.35335281721054600,0
2959-EEXWB,0.6004467534042720,1
1839-UMACK,0.008584919319731660,0
3030-YDNRM,0.5751830777881700,1
7321-KKSDU,0.18136741701664000,0
3402-XRIUO,0.1347035904650550,0
3132-TVFDZ,0.11102880762404300,0
8286-AFUYI,0.13302649121330000,0
8080-DDEMJ,0.033298477360414800,0
8356-WUAOJ,0.7085154710920970,1
6365-MTGZX,0.15003859623212900,0
1349-WXNGG,0.05654479632146120,0
8058-DMYRU,0.3207366358537770,0
9350-ZXYJC,0.1301608565843460,0
6990-YNRIO,0.013523109672166100,0
8958-JPTRR,0.14963281685824700,0
6959-GQEGV,0.013181406970922400,0
3173-WSSUE,0.1735168822982370,0
1265-HVPZB,0.12937297476810700,0
4115-UMJFQ,0.3351368435764200,0
7369-TRPFD,0.016761752106922800,0
1098-KFQEC,0.41644075492090600,0
7190-XHTWJ,0.20053436850331700,0
0621-TWIEM,0.7037763527883210,1
3537-RYBHH,0.6671944263848700,1
2485-ITVKB,0.19071177023791000,0
3669-OYSJI,0.028338226115825500,0
1612-EOHDH,0.03216597988005040,0
6702-OHFWR,0.19434082396033300,0
5296-BFCYD,0.16966801833785700,0
4510-PYUSH,0.005784049518547390,0
9359-JANWS,0.2731533585641730,0
7517-SAWMO,0.39524607202040200,0
4143-HHPMK,0.03816844804149250,0
3279-DYZQM,0.6928761816517740,1
7054-LGEQW,0.010562566313782600,0
0523-VNGTF,0.051176272962940100,0
9575-IWCAZ,0.650578307668666,1
7105-MXJLL,0.22486377055469600,0
7064-FRRSW,0.39644844662081800,0
7940-UQQUG,0.00586095417504862,0
0923-PNFUB,0.2587318083641990,0
3961-SXAXY,0.021370259681656700,0
7010-BRBUU,0.42091926566013200,0
3566-HJGPK,0.0711627422048377,0
3062-ICYZQ,0.5176795985725320,1
9938-PRCVK,0.4087282275975670,0
0973-KYVNF,0.1726999823037770,0
5129-HHMZC,0.17080714235956900,0
9637-CDTKZ,0.017069330814598000,0
3946-JEWRQ,0.3404190089172450,0
7873-CVMAW,0.01132127529301770,0
0463-WZZKO,0.11301671500432600,0
3494-JCHRQ,0.5700670396358620,1
6474-FVJLC,0.173716925870364,0
4524-QCSSM,0.024727533682021000,0
5832-EXGTT,0.11608721152466200,0
8840-DQLGN,0.03409860618367530,0
2039-JONDJ,0.5888022202403750,1
7217-JYHOQ,0.07716394959037840,0
6695-FRVEC,0.3552156736408750,0
4547-LYTDD,0.058943908728805000,0
9894-QMIMJ,0.3555263990895680,0
8069-YQQAJ,0.46998890048526300,0
6770-XUAGN,0.5638926305806610,1
4193-ORFCL,0.027117534309107500,0
1636-NTNCO,0.5978362579260210,1
3466-WAESX,0.019155502792433700,0
9281-PKKZE,0.5575630334884920,1
3638-VBZTA,0.24671901717933800,0
7459-IMVYU,0.270650115104971,0
7776-QWNFX,0.023106095586395300,0
6689-TCZHQ,0.19814614641243700,0
8563-OYMQY,0.32457411555878600,0
0754-EEBDC,0.14062024373150100,0
5777-ZPQNC,0.22936284741750500,0
1951-IEYXM,0.12012923029928200,0
3318-NMQXL,0.05310765114093010,0
3143-ILDAL,0.3128743384396520,0
1022-RKXDR,0.14643984169475000,0
2361-FJWNO,0.17929466620696900,0
2272-UOINI,0.0975361282948827,0
8232-UTFOZ,0.5339108592699020,1
3750-YHRYO,0.6786716354272180,1
6637-KYRCV,0.15979258521213000,0
5668-MEISB,0.7349485690422240,1
0129-QMPDR,0.023599152354373500,0
7188-CBBBA,0.01193326959895710,0
5356-CSVSQ,0.6455650001816910,1
3221-CJMSG,0.7799695323096710,1
4720-VSTSI,0.6831086741650750,1
3219-JQRSL,0.4533066074777970,0
2801-NISEI,0.7879611512833080,1
3946-MHCZW,0.44629440136618300,0
4623-ZKHLY,0.4172373687927140,0
6732-VAILE,0.0326300410722451,0
8201-AAXCB,0.0848896284318181,0
7696-CFTAT,0.17746852530554600,0
1845-CSBRZ,0.6490243473437990,1
2123-VSCOT,0.014682939260029300,0
6651-AZVTJ,0.1619790591038790,0
4566-GOLUK,0.2132304020363120,0
2484-DGXPZ,0.047381465680554900,0
2018-QKYGT,0.7222819824818290,1
2792-VPPET,0.016377965014541200,0
7409-JURKQ,0.00964536316403009,0
3247-MHJKM,0.5563146845324190,1
1964-SVLEA,0.0606780168145889,0
4587-NUKOX,0.11168275825920700,0
7297-DVYGA,0.01093782699274830,0
2239-CGBUZ,0.023259979731705600,0
0854-UYHZD,0.08537530465488890,0
7243-LCGGZ,0.43480692016072700,0
8267-KFGYD,0.2240335483370020,0
4890-VMUAV,0.7925922797564640,1
9261-WDCAF,0.0265650567965391,0
3764-MNMOI,0.7435435963701910,1
7442-YGZFK,0.294356754902289,0
0420-BWTPW,0.7102201382638560,1
8229-BUJHX,0.007500872759741080,0
7449-HVPIV,0.5112131972670580,1
5504-WSIUR,0.046429816024780800,0
8183-ONMXC,0.3787385211597830,0
8466-PZBLH,0.025070658599569000,0
9614-RMGHA,0.015021697317026900,0
8735-IJJEG,0.42807907885437000,0
0564-MUUQK,0.35846411206826800,0
5054-IEXZT,0.535362805635541,1
5834-ASPWA,0.2594464684569560,0
0701-RFGFI,0.31083909069064600,0
0019-EFAEP,0.01917853539026020,0
5619-PTMIK,0.007261218077709730,0
3737-XBQDD,0.6681771325312100,1
5882-CMAZQ,0.0073399046526427200,0
5846-QFDFI,0.040126806965049900,0
4445-KWOKW,0.09804028848462320,0
3511-APPBJ,0.4573205496435810,0
7967-HYCDE,0.6642737817026600,1
2430-RRYUW,0.52735382622291,1
3948-XHGNA,0.5707069029552920,1
3723-BFBGR,0.1624963704062850,0
0565-IYCGT,0.22832521140121700,0
5447-WZAFP,0.056394882185145600,0
5110-CHOPY,0.29627778465649900,0
5445-UTODQ,0.024842212447454400,0
4425-OWHWB,0.37478142196505000,0
7892-QVYKW,0.023361482323975800,0
9675-ICXCT,0.0074655331886659200,0
1024-VRZHF,0.2035811256466760,0
4703-MQYKT,0.6870035408446270,1
9497-QCMMS,0.1747295599175780,0
5692-ICXLW,0.5083551557072930,1
0602-DDUML,0.1104376872196730,0
2208-MPXIO,0.49605733764872100,0
1960-UYCNN,0.1751433206804520,0
0348-SDKOL,0.2580192709641960,0
3190-FZATL,0.4679949502145920,0
7336-RLLRH,0.047429636016594800,0
4373-MAVJG,0.39859411145179300,0
8901-HJXTF,0.022937156085478100,0
7710-JSYOA,0.79137919127076,1
5419-KLXBN,0.044391884321467800,0
3424-NMNBO,0.5227654737498460,1
9885-MFVSU,0.019609951814230200,0
4514-GFCFI,0.45944471899316800,0
0607-MVMGC,0.3429860234148960,0
3365-SAIGS,0.2155644952111620,0
9828-AOQLM,0.2866501028118020,0
8022-BECSI,0.03505198999300600,0
8000-REIQB,0.6620533056472760,1
9993-LHIEB,0.01778684638552350,0
0266-CLZKZ,0.10727484527045100,0
7615-ESMYF,0.057898828452949300,0
3858-VOBET,0.058798487612094300,0
7020-OZKXZ,0.6980307575095470,1
3977-QCRSL,0.12095957344566000,0
0017-DINOC,0.18117523557776100,0
1447-PJGGA,0.396390129677276,0
8565-CLBZW,0.037803389789337500,0
9139-WQQDY,0.34015000661094900,0
0224-HJAPT,0.13125787140741200,0
8086-OVPWV,0.006691027095919480,0
9430-FRQOC,0.280313221258656,0
7639-OPLNG,0.13909433841627500,0
3074-GQWYX,0.2539058031886440,0
1492-QGCLU,0.08768711459521050,0
6845-RGTYS,0.2776783063072980,0
7328-OWMOM,0.05218452562150100,0
4418-LZMSV,0.07060099002839680,0
5155-AZQPB,0.041780836413669200,0
8861-HGGKB,0.11721017308892900,0
1087-GRUYI,0.19574088718887500,0
7065-YUNRY,0.16542947985074200,0
7694-VLBWQ,0.019522281507110200,0
2546-KZAAT,0.45757839449930600,0
0181-RITDD,0.004260318446907220,0
5989-PGKJB,0.3252484852065290,0
4795-KTRTH,0.5764631414378530,1
8272-ONJLV,0.0271408900469733,0
1488-PBLJN,0.04439652073962270,0
0308-GIQJT,0.31509243596287900,0
3778-FOAQW,0.3930051627966840,0
4452-ROHMO,0.46326378072591000,0
6481-OGDOO,0.7925922797564640,1
3090-LETTY,0.056714856016556800,0
5349-AZPEW,0.09368606713739610,0
3753-TSEMP,0.22243204517529500,0
8305-VHZBZ,0.1913538043253070,0
9720-JJJOR,0.14442241621454900,0
8100-HZZLJ,0.216274624638805,0
8775-ERLNB,0.22936109758927200,0
8309-IEYJD,0.07432351156788390,0
9172-JITSM,0.011690312422186700,0
6298-QDFNH,0.20449464701909300,0
7398-HPYZQ,0.014934087807611300,0
3546-GHEAE,0.030210320381716800,0
7361-YPXFS,0.09239424732047070,0
6557-BZXLQ,0.043189888958060700,0
2550-QHZGP,0.004299678729691840,0
7519-JTWQH,0.43372408837347400,0
2538-OIMXF,0.35992983806637000,0
8543-MSDMF,0.19765596269087300,0
9961-JBNMK,0.3772736520033910,0
1170-SASML,0.009644900748380240,0
4872-JCVCA,0.09650360216736890,0
5346-BZCHP,0.042802908178724500,0
2038-LLMLM,0.7982514157652550,1
6173-ITPWD,0.030007453070209600,0
9734-UYXQI,0.14059310490587400,0
1216-BGTSP,0.15534371669915800,0
4138-NAXED,0.6212140794652400,1
2189-UXTKY,0.34695857555215900,0
0744-BIKKF,0.016354822375020900,0
7483-IQWIB,0.02420262839893650,0
5248-KWLAR,0.15767849991197300,0
4958-GZWIY,0.27908613325266600,0
7996-MHXLW,0.78978776678383,1
7833-PKIHD,0.02224473500085990,0
7061-OVMIM,0.6906608867877930,1
5153-RTHKF,0.3837909570358070,0
1852-QSWCD,0.6316883551843580,1
4832-VRBMR,0.014063341145514400,0
9079-LWTFD,0.040313861621571700,0
6356-ELRKD,0.5076307731863440,1
8624-GIOUT,0.07191721592521390,0
3392-EHMNK,0.2871173308324680,0
5986-WWXDV,0.10075952406021600,0
3061-BCKYI,0.11004681145672700,0
6179-GJPSO,0.2826240109594210,0
7901-TBKJX,0.07659116726533070,0
7228-PAQPD,0.4349861630011660,0
3177-LASXD,0.6008417005084160,1
7746-QYVCO,0.03513279110507390,0
5804-HYIEZ,0.06417012450653240,0
9919-FZDED,0.024058272788107100,0
5934-TSSAU,0.1398587896896780,0
3486-KHMLI,0.6762862586025660,1
4897-QSUYC,0.18979812405080500,0
1084-UQCHV,0.5798796795406860,1
8290-YWKHZ,0.4337413529809450,0
2955-BJZHG,0.6302254950971570,1
3806-DXQOM,0.3009363516478540,0
6784-XYJAE,0.09825084445361520,0
3933-DQPWX,0.04824939983396440,0
6661-EIPZC,0.2735544353835100,0
8957-THMOA,0.4161873132705300,0
2251-PYLPB,0.03353907903773480,0
5555-RNPGT,0.19148378100425700,0
1057-FOGLZ,0.025840385235045300,0
9300-RENDD,0.08186062723246580,0
0761-AETCS,0.20699331603589500,0
8087-LGYHQ,0.1090334582530410,0
4137-BTIKL,0.031412008883619200,0
2190-BCXEC,0.2933782794272840,0
6227-FBDXH,0.1442054608948840,0
2153-MREFK,0.33909787283570300,0
2911-WDXMV,0.4888660014444630,0
7206-PQBBZ,0.521655617518745,1
3106-ULWFW,0.5628977776860400,1
0925-VYDLG,0.024598705785208600,0
4547-FZJWE,0.659103728370581,1
7422-WNBTY,0.029427854239807600,0
0842-IWYCP,0.5708266733566310,1
3521-HTQTV,0.0602788660982242,0
3744-ZBHON,0.045520692154588400,0
3373-DIUUN,0.4447106041371960,0
8383-SGHJU,0.3412091971037070,0
7607-QKKTJ,0.15909835710332600,0
7707-PYBBH,0.3447679973023960,0
8984-HPEMB,0.44943877833725800,0
4349-GFQHK,0.13650488355341200,0
4139-DETXS,0.4557197582254480,0
9779-DPNEJ,0.6351621643885250,1
9805-FILKB,0.06833664585455350,0
5793-YOLJN,0.047311026876213300,0
0673-IGUQO,0.024567575286389100,0
4123-FCVCB,0.5682696262838420,1
8819-IMISP,0.2100922325804220,0
7802-EFKNY,0.08417108076212760,0
8311-UEUAB,0.5650877765792320,1
5858-EAFCZ,0.08636315256967390,0
8035-BUYVG,0.025345717958075400,0
1163-ONYEY,0.08840324972044460,0
9787-XVQIU,0.20589718898503200,0
8945-MUQUF,0.46912664565292100,0
5656-MJEFC,0.012173115705225800,0
6082-OQFBA,0.3929180141585080,0
8051-HJRLT,0.006877088370843100,0
8974-OVACP,0.025465171411663500,0
4010-YLMVT,0.5053832090442290,1
1379-FRVEB,0.25748953218659200,0
8612-GXIDD,0.2555744056605090,0
6288-CHQJB,0.5329443036922880,1
8160-HOWOX,0.0394206365711657,0
3023-GFLBR,0.7060838204066780,1
6648-INWPS,0.3069592789135240,0
4223-BKEOR,0.6445180778711370,1
4079-VTGLK,0.047269043746127600,0
1763-WQFUK,0.03745708296275390,0
1391-UBDAR,0.00487935358988792,0
8894-JVDCV,0.5293033833390360,1
2023-VQFDL,0.015021697317026900,0
1345-GKDZZ,0.6788135147917990,1
2014-MKGMH,0.22740158892484700,0
5628-FCGYG,0.005380162613112060,0
2560-WBWXF,0.5479328066163450,1
0248-IPDFW,0.17858996130420100,0
7978-DKUQH,0.46388179393692600,0
4335-UPJSI,0.7113439096618010,1
0524-IAVZO,0.012176211157646600,0
2737-YNGYW,0.27479274880736,0
1784-EZDKJ,0.2628897217833530,0
9297-FVVDH,0.02546066844184920,0
8007-YYPWD,0.1810202838281320,0
7101-HRBLJ,0.4441658331427700,0
5159-YFPKQ,0.38495089533504200,0
6635-CPNUN,0.008878276809124110,0
4021-RQSNY,0.04246408408304230,0
5453-YBTWV,0.3197746981711250,0
5039-LZRQT,0.01184709130585310,0
2931-VUVJN,0.4148595907605250,0
9061-TIHDA,0.01688062685451360,0
8699-ASUFO,0.010280736134506500,0
6418-PIQSP,0.7199770185217400,1
8220-OCUFY,0.062451533652836900,0
3995-WFCSM,0.73325346132446,1
1895-QTKDO,0.35261511406973800,0
2038-OEQZH,0.010348221926656100,0
1178-PZGAB,0.6390095419235850,1
7927-AUXBZ,0.3811861752298820,0
2626-VEEWG,0.15493336061482500,0
2878-RMWXY,0.006922608241945420,0
1657-DYMBM,0.37956154106995400,0
7311-MQJCH,0.4520591836477390,0
7375-WMVMT,0.7375223556293920,1
1136-XGEQU,0.18097460953397600,0
2530-FMFXO,0.869969899707022,1
6844-DZKRF,0.5505434362181760,1
4695-WJZUE,0.05065280389350660,0
7619-ODSGN,0.0539789784895477,0
5970-GHJAW,0.0737324358453151,0
8879-XUAHX,0.4485594770866480,0
3689-MOZGR,0.04515986406019990,0
4195-PNGZS,0.19690037249634000,0
5003-XZWWO,0.33252335520229900,0
3988-RQIXO,0.658263879453215,1
7622-FWGEW,0.2964961447076170,0
6922-NCEDI,0.5200200534263990,1
2514-GINMM,0.05873339937222030,0
9891-NQDBD,0.06865836704124380,0
6131-IUNXN,0.4226618743355240,0
8548-AWOFC,0.15960806638923000,0
9798-DRYDS,0.023398147744270600,0
8532-UEFWH,0.23234579320494800,0
6296-DDOOR,0.4157397386456560,0
7951-VRDVK,0.2153912154906750,0
5931-FLJJF,0.11604179893713400,0
4815-YOSUK,0.1268446572843600,0
2659-VXMWZ,0.017037723056919900,0
0380-NEAVX,0.7434545950644360,1
3207-OYBWH,0.05983468986638330,0
4285-GYRQC,0.03469648529252430,0
7216-EWTRS,0.06311308374260210,0
4365-MSDYN,0.021764034245300200,0
7036-TYDEC,0.0407899417169513,0
5802-ADBRC,0.6269164335476670,1
8076-FEZKJ,0.2743835908547760,0
5197-YPYBZ,0.6429190942696630,1
8337-MSSXB,0.5280184203242260,1
4312-GVYNH,0.07871051912652250,0
8495-LJDFO,0.1773850108238800,0
0839-JTCUD,0.022720118780641300,0
5494-WOZRZ,0.053732067090195200,0
1302-UHBDD,0.6773307353049230,1
2234-EOFPT,0.18461756320691000,0
8619-IJNDK,0.5135655381105000,1
8378-LKJAF,0.2267196735374840,0
8182-BJDSI,0.525944918127704,1
2528-HFYZX,0.026163142485023300,0
1153-GNOLC,0.02435534713258310,0
3298-QEICA,0.18418487346603600,0
0788-DXBFY,0.470908199835381,0
3597-YASZG,0.2524301227566930,0
3496-LFSZU,0.17929466620696900,0
5242-UOWHD,0.04210869958484390,0
2482-CZGBB,0.06436537682029580,0
6479-SZPLM,0.16079082135687100,0
8097-VBQTZ,0.7498292894384010,1
4500-HKANN,0.8294542698105100,1
9917-KWRBE,0.31675873119040900,0
3420-ZDBMA,0.08789312799422880,0
2212-LYASK,0.07235258318495060,0
1393-IMKZG,0.0298803088306131,0
8069-RHUXK,0.10820369358617200,0
3398-GCPMU,0.026052311347373700,0
2908-WGAXL,0.011444939795784,0
3378-AJRAO,0.5947652178222700,1
1013-QCWAM,0.5551078125904550,1
0866-QLSIR,0.02873376022585020,0
6050-FFXES,0.09336266062331870,0
7181-BQYBV,0.6195066066071420,1
0362-RAOQO,0.5070456014825240,1
9554-DFKIC,0.2944679197584630,0
5527-ACHSO,0.03098823843420610,0
0829-DDVLK,0.2960300970627280,0
1399-UBQIU,0.46112234334851700,0
1813-JLKWR,0.09894938481637050,0
0336-PIKEI,0.012953594651237000,0
7322-OCWHC,0.5590976490048720,1
9537-VHDTA,0.07127082105903390,0
4957-TIALW,0.012806746152918500,0
2054-PJOCK,0.024817227284191700,0
9150-HEPMB,0.45523646344503000,0
9030-QGZNL,0.014272384281715200,0
6204-IEUXJ,0.20418986029502700,0
3126-WQMGH,0.6511541627047980,1
4529-CKBCL,0.6994237374375880,1
2506-CLAKW,0.37074871273068000,0
7176-WRTNX,0.0045346361206043000,0
1583-IHQZE,0.6327983462616320,1
5732-IKGQH,0.05350144499973410,0
9239-GZHZE,0.009798276499675830,0
7205-BAIAD,0.11471353112492300,0
0151-ONTOV,0.021941594594300400,0
4140-MUHUG,0.576785012763612,1
0093-EXYQL,0.07731170120964770,0
8064-RAVOH,0.06447623507378210,0
0219-QAERP,0.006724616846813940,0
0320-JDNQG,0.07459030687588510,0
7180-PISOG,0.3453621132034520,0
9168-INPSZ,0.060542850890175500,0
3571-RFHAR,0.05259984772317430,0
0015-UOCOJ,0.6981354048265360,1
5334-AFQJB,0.3279238133888220,0
2754-SDJRD,0.016766760826646300,0
9578-VRMNM,0.49077530138544300,0
1587-FKLZB,0.7276270103402250,1
6140-QNRQQ,0.74813753466917,1
8963-JLGJT,0.00487935358988792,0
4307-KTUMW,0.009814022200187010,0
1465-LNTLJ,0.17201312048582200,0
5440-FLBQG,0.009407577314953270,0
2135-DQWAQ,0.6577281169556980,1
4056-QHXHZ,0.5218944371408440,1
7470-MCQTK,0.3212145858379620,0
7488-MXJIV,0.04590747107811490,0
7401-JIXNM,0.05386388544392070,0
9339-FIIJL,0.6732120939750880,1
2027-FECZV,0.151453576878898,0
2672-DZUOY,0.07071381306908020,0
4706-DGAHW,0.15942209967478000,0
3870-MQAMG,0.31300855401978400,0
6670-MFRPK,0.060162600954811200,0
6177-PEVRA,0.10245118311380400,0
4800-CZMPC,0.35071310443065900,0
4813-HQMGZ,0.570805283006947,1
7579-KKLOE,0.34485343239678400,0
7377-DMMRI,0.20682288113590300,0
8402-EIVQS,0.17006668467662500,0
4947-DSMXK,0.11014666160231100,0
7245-NIIWQ,0.28439144525222800,0
0002-ORFBO,0.03533127443191350,0
3324-OIRTO,0.45325944795029600,0
5414-OFQCB,0.005797681843059690,0
4967-WPNCF,0.02588455588724470,0
8552-OBVRU,0.3463430299836550,0
8499-BRXTD,0.47444653219065200,0
9154-QDGTH,0.12467251272409700,0
8197-BFWVU,0.05370386349655290,0
2577-GVSIL,0.38972200899838700,0
9367-OIUXP,0.013223410218485200,0
6770-UAYGJ,0.23196926225701000,0
6463-HHXJR,0.036268749886716700,0
7928-VJYAB,0.18555832220312800,0
1187-WILMM,0.40270858233091900,0
9776-OJUZI,0.02969123678213350,0
1306-RPWXZ,0.2155644952111620,0
8949-JTMAY,0.24652308839346700,0
2774-LVQUS,0.20430627371914200,0
3097-PYWXL,0.17073200542865600,0
2266-SJNAT,0.33909787283570300,0
0869-PAPRP,0.2677743192629830,0
4238-JSSWH,0.007201505058609430,0
2972-YDYUW,0.16575389630628100,0
1104-FEJAM,0.008021392401575120,0
2809-ILCYT,0.13857145431465400,0
5499-ECUTN,0.016062109761364800,0
4981-FLTMF,0.007747376832880980,0
9121-PHQSR,0.4656283301126740,0
3113-IWHLC,0.19357401539234000,0
3211-ILJTT,0.692910769265977,1
4612-THJBS,0.38239718374852900,0
4277-BWBML,0.05720727830056890,0
4094-NSEDU,0.12611820928863200,0
0234-TEVTT,0.1746801984865810,0
4304-TSPVK,0.5009176295647090,1
1552-AAGRX,0.10452028652504700,0
2637-FKFSY,0.0420761601462808,0
9796-MVYXX,0.5431457484871870,1
7874-ECPQJ,0.046220229930883200,0
0020-INWCK,0.668490970171259,1
7089-RKVSZ,0.012986268680846400,0
2683-JXWQQ,0.07238854353054020,0
9548-ZMVTX,0.20740930369177500,0
8739-XNIKG,0.04732435391307320,0
9755-JHNMN,0.5718936808903670,1
3981-QSVQI,0.2717417023225140,0
2789-HQBOU,0.019049545659289500,0
9424-CMPOG,0.6802257255155750,1
5067-WJEUN,0.17870937296110700,0
3450-WXOAT,0.08074165347077950,0
9251-WNSOD,0.013018587542075400,0
6974-DAFLI,0.10177878035103600,0
2616-UUTFK,0.6580585633566540,1
7064-JHXCE,0.35814956102549400,0
5103-MHMHY,0.035297421792620300,0
7989-AWGEH,0.04788409249866510,0
4373-VVHQL,0.009964164910608080,0
4559-UWIHT,0.20248513646588200,0
7268-IGMFD,0.023312516170024700,0
1846-XWOQN,0.16644218284670300,0
0235-KGSLC,0.6890561404333990,1
6650-BWFRT,0.22769520619260900,0
9570-KYEUA,0.5841636865604840,1
6993-YGFJV,0.5786746569880970,1
2712-SYWAY,0.4831390801745330,0
0730-BGQGF,0.14731817761577800,0
5498-IBWPI,0.026266566245467700,0
9101-NTIXF,0.5826624520505910,1
0013-SMEOE,0.21987703249398700,0
9314-QDMDW,0.02513951537598000,0
9308-ANMVE,0.01516858407043960,0
2884-GBPFB,0.01495500005965800,0
3757-NJYBX,0.06907173172149250,0
3413-DHLPB,0.11627997555032600,0
7649-PHJVR,0.18667786635680200,0
6114-TCFID,0.6125354322353540,1
3787-TRIAL,0.03088680703499350,0
2573-GYRUU,0.6522530497911140,1
5156-UMKOW,0.15210010792840900,0
1247-QBVSH,0.3388612585213320,0
6734-GMPVK,0.11202091480949600,0
9822-OAOVB,0.014564811175866900,0
6161-ERDGD,0.01772437262525790,0
1226-JZNKR,0.22548267905199300,0
7318-EIVKO,0.7064030790613720,1
3771-PZOBW,0.011810328022724300,0
5136-KCKGI,0.12961272969649300,0
8231-BSWXX,0.21150254909097400,0
6486-LHTMA,0.18128286506580900,0
4083-BFNYK,0.19738679593008500,0
3722-WPXTK,0.3269435307088110,0
7389-KBFIT,0.36678745338294900,0
7176-WIONM,0.5969220884191990,1
5141-ZUVBH,0.6221874002868230,1
1089-HDMKP,0.10007252149108700,0
7623-HKYRK,0.03458249172977430,0
0310-SUCIN,0.07561799076070810,0
5197-PYEPU,0.2893292724528560,0
2929-ERCFZ,0.1300613622846800,0
7548-SEPYI,0.011742666866558300,0
8835-VSDSE,0.6929736410047690,1
6619-RPLQZ,0.28188116081082100,0
3275-RHRNE,0.604838168480644,1
3503-TYDAY,0.294356754902289,0
6901-GOGZG,0.032958823399404300,0
1623-NLDOT,0.13789385131153000,0
7021-XSNYE,0.1516106249119520,0
9621-OUPYD,0.09426438440100010,0
9898-KZQDZ,0.6185689286151220,1
8982-NHAVY,0.26447052525513200,0
4307-KWMXE,0.5758216724495700,1
0141-YEAYS,0.33909787283570300,0
2450-ZKEED,0.4926698647600910,0
3694-DELSO,0.2981278063107000,0
3893-JRNFS,0.2106968461398090,0
9603-OAIHC,0.3065399189434040,0
1133-KXCGE,0.17692612714677300,0
5236-PERKL,0.023657318419556100,0
0142-GVYSN,0.6907656455180080,1
1049-FYSYG,0.021334392744634100,0
7854-FOKSF,0.2324524387292610,0
2519-FAKOD,0.054973832713200500,0
8406-LNMHF,0.040951867223530200,0
1821-BUCWY,0.05724866791753430,0
8263-JQAIK,0.12540602841917500,0
0023-UYUPN,0.2884145883131880,0
8314-DPQHL,0.009571498039727040,0
1465-WCZVT,0.2629525282461570,0
9481-SFCQY,0.14179727580613600,0
6360-SVNWV,0.10238700905711000,0
0567-GGCAC,0.46270859797972200,0
7089-IVVAZ,0.5890995253273210,1
8884-MRNSU,0.4099240984081840,0
2171-UDMFD,0.007955047226177980,0
9050-IKDZA,0.1550396239380060,0
2205-YMZZJ,0.4258172936661420,0
9802-CAQUT,0.32247575570667900,0
1254-IZEYF,0.1300428496929690,0
0187-WZNAB,0.64470122399638,1
9492-TOKRI,0.13971976768635300,0
1475-VWVDO,0.31572721934573100,0
9221-OTIVJ,0.007726851287361240,0
1357-MVDOZ,0.24330580045806600,0
7602-MVRMB,0.5768571406957390,1
3325-FUYCG,0.01103255981786960,0
5908-QMGOE,0.3342186784310970,0
1197-BVMVG,0.09343028004597520,0
5406-KGRMX,0.01832124450026830,0
8481-YYXWG,0.22339318400012400,0
5968-HYJRZ,0.24880429841437500,0
5198-EFNBM,0.431494450085955,0
7516-GMHUV,0.02218290129718700,0
7140-ADSMJ,0.5317698540880530,1
2230-XTUWL,0.41340728056324400,0
7706-YLMQA,0.17183198041988600,0
2585-KTFRE,0.42704900611890800,0
7994-UYIVZ,0.3805349098236770,0
2609-IAICY,0.037710199270615800,0
1740-CSDJP,0.10358797932221600,0
7717-BICXI,0.22507587517238800,0
6559-RAKOZ,0.14757020264539400,0
2636-OHFMN,0.10021036577425200,0
4716-MRVEN,0.008274635977695510,0
2143-LJULT,0.7045952745744880,1
1323-OOEPC,0.4488779073762550,0
3200-MNQTF,0.39078193138527600,0
6164-HXUGH,0.061926792023994700,0
5630-IXDXV,0.008305242935474700,0
0320-DWVTU,0.24863721216327800,0
9135-MGVPY,0.5420507084877730,1
1212-GLHMD,0.48551207235434500,0
7878-JGDKK,0.008001488309790950,0
1088-AUUZZ,0.04671354866894780,0
0397-GZBBC,0.008175639961721280,0
6614-YWYSC,0.1288841203388140,0
9588-OZDMQ,0.36990098687472800,0
7641-EUYET,0.028194254984451800,0
6476-EPYZR,0.044191400024319300,0
9921-ZVRHG,0.015336571359986200,0
1174-FGIFN,0.00956104894038433,0
6620-HVDUJ,0.029823499717391800,0
4701-MLJPN,0.3276391339333190,0
1032-MAELW,0.09114004239197270,0
7641-TQFHN,0.5659015719072410,1
1552-TKMXS,0.4114450239678880,0
9206-GVPEQ,0.09343281658622130,0
8622-ZLFKO,0.2228468216938890,0
1596-BBVTG,0.5439449411060210,1
6188-UXBBR,0.1498680191636580,0
2333-KWEWW,0.23866821804807400,0
5702-SKUOB,0.14656783887667600,0
1134-YWTYF,0.3605049520416910,0
6061-GWWAV,0.09641246434513510,0
0679-TDGAK,0.017640205651663000,0
6585-WCEWR,0.6402326532058980,1
9067-YGSCA,0.18196645335141300,0
9067-SQTNS,0.08549440402335540,0
8433-WXGNA,0.5669170444824960,1
1776-SPBWV,0.6034738408317680,1
8735-SDUFN,0.053403749792714800,0
